idArticle;categorie;designation;stockAlerte;DCI1;DCI2;DCI3;prixVenteHT;prixVenteTTC;prixAchatHT;prixAchatTTC
49;MEDICAMENT;ASPEGIC  500 MG B20 SA;10;ACETYLSALICYLATE LYSINE;;;2,575;2,575;1,906;1,906
490;MEDICAMENT;SKENAN LP 60MG BT/14CP;0;;;;33,368;33,468;25,431;25,431
4900;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
4901;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
4902;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
4903;PREPARATION;EOSINE ALCOOLIQUE 2% 1000CC;0;;;;32,725;32,725;3,009;3,009
4904;PREPARATION;FLUORESCENE ACQUESE 2% 1000CC;0;;;;,971;,971;,356;,356
4905;PREPARATION;FLUORESCEINE ALCOOLIQUE 60  1000CC;0;;;;35,000;35,000;2,020;2,020
4906;PREPARATION;PM59694 PREPARATION MAGISTRALE;0;;;;35,003;35,003;18,113;18,113
4907;PREPARATION;PREPARATION MAGISTRALE IP1213;0;;;;35,003;35,003;18,113;18,113
4908;HOMEOPATHIE;SULFUR IODATUM 30 CH GR;0;;;;3,315;3,315;2,454;2,454
4909;HOMEOPATHIE;SULFUR IODATUM 15 CH GR;0;;;;3,315;3,315;2,454;2,454
491;MEDICAMENT;CIPRO 200MG BT/1 FL/100ML;1;CIPROFLOXACINE;;;3,015;3,095;2,224;2,224
4910;HOMEOPATHIE;MERCURIUS CORROSIVUS  9 CH GR;10;;;;3,315;3,315;2,454;2,454
4911;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
4912;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
4913;PREPARATION;PM60060 PREPARATION MAGISTRALE;0;;;;16,887;16,887;9,691;9,691
4914;PREPARATION;PREPARATION MAGISTRALE IP1216;0;;;;16,887;16,887;9,691;9,691
4915;HOMEOPATHIE;MERCURIUS SOLUBILIS  9 CH GR;5;;;;3,315;3,315;2,454;2,454
4916;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
4917;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
4918;HOMEOPATHIE;POUMON HISTAMINE  9 CH GR;2;;;;3,315;3,315;2,454;2,454
4919;MEDICAMENT;FRAXIPARINE 0.3ML BT/10 AMP;0;NADROPARINE;;;36,791;36,871;27,566;27,566
492;MEDICAMENT;RONALIN BT/30CP;2;BROMOCRIPTINE;;;7,770;7,850;5,751;5,751
4920;HOMEOPATHIE;BRYONIA   5 CH GR;1;;;;3,315;3,315;2,454;2,454
4921;HOMEOPATHIE;SILICEA  9 CH GR;1;;;;3,315;3,315;2,454;2,454
4922;HOMEOPATHIE;SABADILLA  9CH GR;1;;;;3,315;3,315;2,454;2,454
4923;MEDICAMENT;MYOLAX 4MG BT/12 CP;1;THIOCOLCHICOSIDE;;;4,250;4,330;3,146;3,146
4924;HOMEOPATHIE;PULSATILLA 30 CH GR;1;;;;3,315;3,315;2,454;2,454
4925;HOMEOPATHIE;ALLIUM CEPA  30 CH GR;1;;;;3,315;3,315;2,454;2,454
4926;HOMEOPATHIE;CAUSTICUM 15 CH GR;2;;;;3,315;3,315;2,454;2,454
4927;HOMEOPATHIE;CONIUM MACULATUM  5 CH GR;1;;;;3,315;3,315;2,454;2,454
4928;HOMEOPATHIE;BORAX  5 CH GR;2;;;;3,315;3,315;2,454;2,454
4929;HOMEOPATHIE;KALIUM IODATUM  9 CH GR;2;;;;3,315;3,315;2,454;2,454
493;HOMEOPATHIE;CARDUUS MARIANUS TM 125ML;0;;;;12,260;12,260;9,316;9,316
4930;HOMEOPATHIE;CINA 30 CH GR;1;;;;3,315;3,315;2,454;2,454
4931;HOMEOPATHIE;ALUMINA  7CH GR;2;;;;3,315;3,315;2,454;2,454
4932;HOMEOPATHIE;ARALIA RACE   5 CH GR;1;;;;3,315;3,315;2,454;2,454
4933;HOMEOPATHIE;EUPATORIUM PERFOLIATUM 9 CH GR;1;;;;3,315;3,315;2,454;2,454
4934;HOMEOPATHIE;ARGENTUM NITR  5 CH GR;1;;;;3,315;3,315;2,454;2,454
4935;HOMEOPATHIE;ARSENICUM IOD  5 CH;1;;;;3,315;3,315;2,454;2,454
4936;MEDICAMENT;VOLTARENE 25MG BT/30CP;1;DICLOFENAC;;;3,475;3,555;2,572;2,572
4937;MEDICAMENT;VOLTARENE 50MG BT/30CP;1;DICLOFENAC;;;5,910;5,990;4,374;4,374
4938;HOMEOPATHIE;FLUORICUM ACIDUM  5 CH GR;0;;;;3,315;3,315;2,454;2,454
4939;HOMEOPATHIE;FLUORICUM ACIDUM  7 CH GR;1;;;;3,315;3,315;2,454;2,454
494;PRODUITS CHIMIQUES;SALICYLATE METHYLE 1L;0;;;;38,297;38,297;14,673;14,673
4940;HOMEOPATHIE;GRAPHITES  7 CH GR;1;;;;3,315;3,315;2,454;2,454
4941;HOMEOPATHIE;HAMAMELIS VIRGINIANA 15 CH GR;1;;;;3,315;3,315;2,454;2,454
4942;HOMEOPATHIE;HEPAR SULFURIS CAL  7 CH GR;0;;;;3,315;3,315;2,454;2,454
4943;HOMEOPATHIE;HISTAMINUM  5 CH GR;1;;;;3,315;3,315;2,454;2,454
4944;HOMEOPATHIE;HYOSCYAMUS NIGER  9 CH GR;1;;;;3,315;3,315;2,454;2,454
4945;HOMEOPATHIE;IRIS VERSICOLOR  9 CH GR;1;;;;3,315;3,315;2,454;2,454
4946;HOMEOPATHIE;KALIUM BROMATUM  9 CH GR;1;;;;3,315;3,315;2,454;2,454
4947;HOMEOPATHIE;KALIUM CARBONICUM  5 CH GR;1;;;;3,315;3,315;2,454;2,454
4948;HOMEOPATHIE;KALIUM MURIATICUM  7CH GR;1;;;;3,315;3,315;2,454;2,454
4949;HOMEOPATHIE;LAC CANINUM  7 CH GR;1;;;;3,315;3,315;2,454;2,454
495;ACCESSOIRE;COMPTE GOUTTE B1 AC;2;;;;,593;,700;,395;,466
4950;HOMEOPATHIE;MERCURIUS SOLUBILIS  5 CH GR;2;;;;3,315;3,315;2,454;2,454
4951;HOMEOPATHIE;KALMIA LATIFOLIA  5 CH GR;1;;;;3,315;3,315;2,454;2,454
4952;HOMEOPATHIE;KREOSOTUM  9 CH GR;1;;;;3,315;3,315;2,454;2,454
4953;PREPARATION;PM59697 PREPARATION MAGISTRALE;0;;;;28,251;28,251;12,910;12,910
4954;HOMEOPATHIE;KALIUM SULFURICUM  5 CH GR;1;;;;3,315;3,315;2,454;2,454
4955;PREPARATION;PREPARATION MAGISTRALE IP1219;0;;;;28,251;28,251;12,910;12,910
4956;HOMEOPATHIE;MERCURIUS SOLUBILIS  7 CH GR;2;;;;3,315;3,315;2,454;2,454
4957;HOMEOPATHIE;LEDUM PALUSTRE  7 CH GR;1;;;;3,315;3,315;2,454;2,454
4958;HOMEOPATHIE;MAGNESIA MURIATICA  9 CH GR;1;;;;3,315;3,315;2,454;2,454
4959;HOMEOPATHIE;LOBELIA INFLATA  5 CH GR;1;;;;3,315;3,315;2,454;2,454
496;PRODUITS CHIMIQUES;MICROS SAULE BLANC 100GR;0;;;;38,616;45,567;22,250;26,255
4960;HOMEOPATHIE;KALMIA LATIFOLIA  9 CH GR;1;;;;3,315;3,315;2,454;2,454
4961;HOMEOPATHIE;LYCOPODIUM CLAVATUM  9 CH GR;5;;;;3,315;3,315;2,454;2,454
4962;HOMEOPATHIE;LUTEINUM  9 CH GR;0;;;;3,315;3,315;2,454;2,454
4963;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
4964;PREPARATION;PM59698 PREPARATION MAGISTRALE;0;;;;30,054;30,054;9,287;9,287
4965;PREPARATION;PREPARATION MAGISTRALE IP1221;0;;;;30,054;30,054;9,287;9,287
4966;PARAPHARMACIE;BABY PUR TETINE ANATOMIQUE 2;0;;;;1,350;1,593;,900;1,062
4967;PARAPHARMACIE;HUILE DE MONOI BIOPHARM 135ML;0;;;;4,406;5,199;3,264;3,851
4968;MEDICAMENT;TOBRADEX PD OPHT T/3.5GR;1;TOBRAMYCINE;DEXAMETHASONE;;5,986;6,066;4,431;4,431
4969;MEDICAMENT;BLOPRESS 16 PLUS 16MG/12.5MG BT/30;1;CANDESARTAN;HYDROCHLOROTHIAZIDE;;37,560;37,640;28,539;28,539
497;PARAPHARMACIE;ITEM ALPHAPLUS BAUME REPE;0;;;;19,136;22,580;12,757;15,053
4970;MEDICAMENT;NEOTIGASON 10MG BT/30CP;0;ACITRETINE;;;53,605;53,685;40,733;40,733
4971;MEDICAMENT;NEOTIGASON 25MG BT30CP;0;ACITRETINE;;;117,329;117,409;89,156;89,156
4972;MEDICAMENT;STATINOR 10MG BT/28CP;1;ATORVASTATINE;;;24,900;24,980;18,921;18,921
4973;MEDICAMENT;CORTINASE 64 UG/DOSE FL/120DOSES;1;BUDESONIDE;;;15,125;15,205;11,493;11,493
4974;MEDICAMENT;FLUDERM 0.005%  PD T/30GR;1;FLUTICASONE PROPIONATE;;;4,200;4,280;3,109;3,109
4975;MEDICAMENT;GINKGO 7-4% FL/30ML;1;GINKGO BILOBA;;;6,100;6,100;4,098;4,098
4976;MEDICAMENT;RAPRIL 5MG BT/30CP;1;RAMIPRIL;;;22,500;22,580;17,097;17,097
4977;MEDICAMENT;RAPRIL 10MG BT/30CP;1;RAMIPRIL;;;28,000;28,080;21,277;21,277
4978;MEDICAMENT;FANOMER 25% HYPERTONIQUE FL/15ML;0;;;;7,714;7,714;5,710;5,710
4979;HOMEOPATHIE;LUTEINUM  5 CH GR;1;;;;3,315;3,315;2,454;2,454
498;PARAPHARMACIE;PHYTOSPE.LAIT HYDRAT-OPTI;0;;;;17,079;20,153;11,386;13,435
4980;PRODUITS CHIMIQUES;HUILE DE GERME DE BLE 125ML;0;;;;11,675;13,777;4,670;5,510
4981;PREPARATION;PM59700 PREPARATION MAGISTRALE;0;;;;6,284;6,284;,649;,649
4982;PREPARATION;PREPARATION MAGISTRALE IP1222;0;;;;6,284;6,284;,649;,649
4983;HOMEOPATHIE;RHUS TOX 15 CH GR;1;;;;3,315;3,315;2,454;2,454
4984;PREPARATION;PM59988 PREPARATION MAGISTRALE;0;;;;28,001;28,001;11,833;11,833
4985;PREPARATION;PREPARATION MAGISTRALE IP1223;0;;;;28,001;28,001;11,833;11,833
4986;PREPARATION;PM59706 PREPARATION MAGISTRALE;0;;;;19,010;19,010;8,242;8,242
4987;PREPARATION;PREPARATION MAGISTRALE IP1224;0;;;;19,010;19,010;8,242;8,242
4988;MEDICAMENT;IBUPHIL GEL  5%  MENTHOLE;0;;;;4,000;4,000;2,960;2,960
4989;HOMEOPATHIE;POUMON HISTAMINE  7 CH GR;1;;;;3,315;3,315;2,454;2,454
499;ACCESSOIRE;LUNETTE REF SOL 2540;0;;;;18,000;23,220;12,000;15,480
4990;HOMEOPATHIE;RUTA GRAVEOLENS  9 CH GR;1;;;;3,315;3,315;2,454;2,454
4991;HOMEOPATHIE;SABADILLA 15 CH;1;;;;3,315;3,315;2,454;2,454
4992;HOMEOPATHIE;SECALE CORNUTUM  9 CH;1;;;;3,315;3,315;2,454;2,454
4993;HOMEOPATHIE;THUYA OCCIDENTALIS 30 CH GR;1;;;;3,315;3,315;2,454;2,454
4994;HOMEOPATHIE;RHUS TOX 30 CH GR;1;;;;3,315;3,315;2,454;2,454
4995;HOMEOPATHIE;RUTA GRAVEOLENS 15 CH GR;1;;;;3,315;3,315;2,454;2,454
4996;HOMEOPATHIE;ARSENICUM ALB 15 CH GR;2;;;;3,315;3,315;2,454;2,454
4997;HOMEOPATHIE;NATRUM MURIATICUM  9 CH GR;2;;;;3,315;3,315;2,454;2,454
4998;HOMEOPATHIE;CHINA RUBRA  9 CH GR;2;;;;3,315;3,315;2,454;2,454
4999;HOMEOPATHIE;RAPHANUS SATIVUS NI 9 CH GR;2;;;;3,315;3,315;2,454;2,454
5;PARAPHARMACIE;DERMINE CREME POUR BEBE;1;;;;8,381;9,889;5,587;6,593
50;MEDICAMENT;ASPEGIC  100 MG B20 SA;30;;;;1,630;1,630;1,174;1,174
500;MEDICAMENT;ZOCIN 200MG FL/15ML;1;AZITHROMYCINE;;;6,259;6,339;4,633;4,633
5000;PREPARATION;PM59709 PREPARATION MAGISTRALE;0;;;;28,052;28,052;12,865;12,865
5001;PREPARATION;PREPARATION MAGISTRALE IP1225;0;;;;28,052;28,052;12,865;12,865
5002;HOMEOPATHIE;STRAMONIUM 15 CH GR;1;;;;3,315;3,315;2,454;2,454
5003;HOMEOPATHIE;THUYA OCCIDENTALIS 15 CH GR;2;;;;3,315;3,315;2,454;2,454
5004;MEDICAMENT;NICOTINELL TTS 7MG/24H 17.5MG/10CM;1;NICOTINE;;;24,103;24,103;18,315;18,315
5005;MEDICAMENT;NICOTINELL TTS 14MG/24H 35MG/20CM;1;NICOTINE;;;24,103;24,103;18,315;18,315
5006;MEDICAMENT;NICOTINELL TTS 21MG BT/24H 52.5MG/30CM;1;NICOTINE;;;24,103;24,103;18,315;18,315
5007;PARAPHARMACIE;R.F FORTICEA SHAMP STIMULANT;0;;;;25,423;29,999;18,832;22,221
5008;HOMEOPATHIE;DOPAMINE 5 CH GR;2;;;;3,315;3,315;2,454;2,454
5009;HOMEOPATHIE;KALIUM CARBONICUM  9 CH GR;1;;;;3,315;3,315;2,454;2,454
501;MEDICAMENT;ZOLEN 200MG BT/20CP;1;AMISULPRIDE;;;29,400;29,480;22,340;22,340
5010;PREPARATION;PM59712 PREPARATION MAGISTRALE;0;;;;35,053;35,053;20,232;20,232
5011;PREPARATION;PREPARATION MAGISTRALE IP1226;0;;;;35,053;35,053;20,232;20,232
5012;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
5013;PREPARATION;PREPARATION MAGISTRALE IP824;0;;;;28,070;28,070;7,413;7,413
5014;PREPARATION;PREPARATION MAGISTRALE;0;;;;10,793;10,793;4,744;4,744
5015;PREPARATION;PM59714 PREPARATION MAGISTRALE;0;;;;11,193;11,193;4,744;4,744
5016;PREPARATION;PREPARATION MAGISTRALE IP1229;0;;;;11,193;11,193;4,744;4,744
5017;HOMEOPATHIE;SILICEA 15 CH GR;2;;;;3,315;3,315;2,454;2,454
5018;HOMEOPATHIE;NATRUM CARB 15 CH GR;2;;;;3,315;3,315;2,454;2,454
5019;HOMEOPATHIE;COLOCYNTHIS  5 CH GR;2;;;;3,315;3,315;2,454;2,454
502;MEDICAMENT;MAXIDEX CO;2;DEXAMETHASONE;;;1,740;1,820;1,255;1,255
5020;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
5021;PREPARATION;PREPARATION MAGISTRALE;0;;;;28,476;28,476;11,833;11,833
5022;PREPARATION;PM59715 PREPARATION MAGISTRALE;0;;;;28,026;28,026;12,910;12,910
5023;PREPARATION;PREPARATION MAGISTRALE IP1232;0;;;;28,026;28,026;12,910;12,910
5024;PREPARATION;PM59716 PREPARATION MAGISTRALE;0;;;;13,430;13,430;6,260;6,260
5025;PREPARATION;PREPARATION MAGISTRALE IP1233;0;;;;13,430;13,430;6,260;6,260
5026;PREPARATION;PM59717 PREPARATION MAGISTRALE;0;;;;15,067;15,067;7,817;7,817
5027;PREPARATION;PREPARATION MAGISTRALE IP1234;0;;;;15,067;15,067;7,817;7,817
5028;PRODUITS CHIMIQUES;MICROS VALERIANE 100GR;0;;;;40,700;48,026;20,350;24,013
5029;PREPARATION;PM59718 PREPARATION MAGISTRALE;0;;;;14,607;14,607;5,321;5,321
503;MEDICAMENT;MAXILASE 3000 B24 CP;20;ALPHA AMYLASE;;;5,425;5,425;4,016;4,016
5030;PREPARATION;PREPARATION MAGISTRALE IP1235;0;;;;14,607;14,607;5,321;5,321
5031;PREPARATION;PM59720 PREPARATION MAGISTRALE;0;;;;105,026;105,026;60,697;60,697
5032;PREPARATION;PREPARATION MAGISTRALE IP1236;0;;;;105,026;105,026;60,697;60,697
5033;PREPARATION;PM59721 PREPARATION MAGISTRALE;0;;;;105,026;105,026;60,697;60,697
5034;PREPARATION;PREPARATION MAGISTRALE IP1237;0;;;;105,026;105,026;60,697;60,697
5035;PREPARATION;PM59722 PREPARATION MAGISTRALE;0;;;;32,902;32,902;21,513;21,513
5036;PREPARATION;PREPARATION MAGISTRALE IP1238;0;;;;32,902;32,902;21,513;21,513
5037;PREPARATION;PM59723 PREPARATION MAGISTRALE;0;;;;47,622;47,622;23,436;23,436
5038;PREPARATION;PREPARATION MAGISTRALE IP1239;0;;;;47,622;47,622;23,436;23,436
5039;PREPARATION;PM59724 PREPARATION MAGISTRALE;0;;;;33,929;33,929;11,681;11,681
504;LAIT;PHYSIOLAC 1 AGE;2;;;;13,760;13,760;11,740;11,740
5040;PREPARATION;PREPARATION MAGISTRALE IP1240;0;;;;33,929;33,929;11,681;11,681
5041;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
5042;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
5043;PREPARATION;PM59726 PREPARATION MAGISTRALE;0;;;;105,026;105,026;60,697;60,697
5044;PREPARATION;PREPARATION MAGISTRALE IP1243;0;;;;105,026;105,026;60,697;60,697
5045;PREPARATION;PM59727 PREPARATION MAGISTRALE;0;;;;105,026;105,026;60,697;60,697
5046;PREPARATION;PREPARATION MAGISTRALE IP1244;0;;;;105,026;105,026;60,697;60,697
5047;PREPARATION;PM59728 PREPARATION MAGISTRALE;0;;;;75,092;75,092;37,679;37,679
5048;PREPARATION;PREPARATION MAGISTRALE IP1245;0;;;;75,092;75,092;37,679;37,679
5049;PREPARATION;PM59729 PREPARATION MAGISTRALE;0;;;;25,392;25,392;10,470;10,470
505;MEDICAMENT;MEDROL 4 MG B30 CP;2;METHYLPREDNISOLONE;;;3,203;3,283;2,370;2,370
5050;PREPARATION;PREPARATION MAGISTRALE IP1246;0;;;;25,392;25,392;10,470;10,470
5051;HOMEOPATHIE;IRIS VERSICOLOR 15 CH GR;1;;;;3,315;3,315;2,454;2,454
5052;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
5053;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
5054;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
5055;PREPARATION;PM59737 PREPARATION MAGISTRALE;0;;;;35,053;35,053;20,232;20,232
5056;PREPARATION;PREPARATION MAGISTRALE IP1250;0;;;;35,053;35,053;20,232;20,232
5057;PRODUITS CHIMIQUES;MICROS MILLEFEUILLE 100GR;0;;;;50,601;59,709;21,971;25,925
5058;PREPARATION;PM60200 PREPARATION MAGISTRALE;0;;;;24,162;24,162;11,451;11,451
5059;PREPARATION;PREPARATION MAGISTRALE IP1251;0;;;;24,162;24,162;11,451;11,451
506;MEDICAMENT;MELADININE 10 MG BT30CP;2;;;;6,901;6,981;5,108;5,108
5060;PREPARATION;PM59739 PREPARATION MAGISTRALE;0;;;;23,706;23,706;13,074;13,074
5061;PREPARATION;PREPARATION MAGISTRALE IP1252;0;;;;23,706;23,706;13,074;13,074
5062;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
5063;PREPARATION;PM59740 PREPARATION MAGISTRALE;0;;;;34,541;34,541;19,014;19,014
5064;PREPARATION;PREPARATION MAGISTRALE IP1254;0;;;;34,541;34,541;19,014;19,014
5065;HOMEOPATHIE;LYCOPODIUM CLAVATUM 30 CH GR;1;;;;3,315;3,315;2,454;2,454
5066;HOMEOPATHIE;NITRICUM ACIDUM   9 CH GR;2;;;;3,315;3,315;2,454;2,454
5067;MEDICAMENT;DANTRIUM 25 MG B/50;0;;;;19,385;19,465;14,730;14,730
5068;HOMEOPATHIE;MEZEREUM 15 CH GR;1;;;;3,315;3,315;2,454;2,454
5069;PRODUITS CHIMIQUES;ESS DE CITRONELLE;0;;;;23,376;27,584;11,688;13,791
507;MEDICAMENT;MELADENINE FAIBLE SO;2;METHOXSALENE;;;5,725;5,805;4,238;4,238
5070;HOMEOPATHIE;VIPERA REDI  5 CH GR;2;;;;3,315;3,315;2,454;2,454
5071;HOMEOPATHIE;STAPHYSAGRIA 30 CH GR;2;;;;3,315;3,315;2,454;2,454
5072;PARAPHARMACIE;MUSTELA STELACTIV SOIN DE L'EPIDE.FESSIER;0;;;;23,625;27,878;15,750;18,585
5073;PREPARATION;PM59746 PREPARATION MAGISTRALE;0;;;;28,001;28,001;12,910;12,910
5074;PREPARATION;PREPARATION MAGISTRALE IP1255;0;;;;28,001;28,001;12,910;12,910
5075;PREPARATION;PM59747 PREPARATION MAGISTRALE;0;;;;31,303;31,303;20,036;20,036
5076;PREPARATION;PREPARATION MAGISTRALE IP1256;0;;;;31,303;31,303;20,036;20,036
5077;PREPARATION;PM59748 PREPARATION MAGISTRALE;0;;;;6,027;6,027;3,133;3,133
5078;PREPARATION;PREPARATION MAGISTRALE IP1257;0;;;;6,027;6,027;3,133;3,133
5079;HOMEOPATHIE;SEPIA OFFICINALIS 15 CH GR;2;;;;3,315;3,315;2,454;2,454
508;MEDICAMENT;MEPRONIZINE 400 B30 CP;2;MEPROBAMATE;ACEPROMETAZINE;;1,871;1,951;1,347;1,347
5080;HOMEOPATHIE;F S H 15 CH;2;;;;3,315;3,315;2,454;2,454
5081;HOMEOPATHIE;SEPIA OFFICINALIS 15 CH TD;2;;;;2,763;2,763;2,045;2,045
5082;PREPARATION;PM59753 PREPARATION MAGISTRALE;0;;;;20,695;20,695;14,360;14,360
5083;PREPARATION;PREPARATION MAGISTRALE IP1258;0;;;;20,695;20,695;14,360;14,360
5084;PREPARATION;PM59754 PREPARATION MAGISTRALE;0;;;;26,030;26,030;11,342;11,342
5085;PREPARATION;PREPARATION MAGISTRALE IP1259;0;;;;26,030;26,030;11,342;11,342
5086;PREPARATION;PM59755 PREPARATION MAGISTRALE;0;;;;16,092;16,092;5,520;5,520
5087;PREPARATION;PREPARATION MAGISTRALE IP1260;0;;;;16,092;16,092;5,520;5,520
5088;PREPARATION;PM59756 PREPARATION MAGISTRALE;0;;;;18,891;18,891;10,638;10,638
5089;PREPARATION;PREPARATION MAGISTRALE IP1261;0;;;;18,891;18,891;10,638;10,638
509;PARAPHARMACIE;MENTHOL PASTILLES;2;;;;1,272;1,501;,848;1,001
5090;PARAPHARMACIE;L.R.P TOLERIANE GEL MOUSSANT;1;;;;22,200;26,196;14,800;17,464
5091;HOMEOPATHIE;SENNA 5 CH GR;2;;;;3,315;3,315;2,454;2,454
5092;HOMEOPATHIE;MEZEREUM 9 CH GR;2;;;;3,315;3,315;2,454;2,454
5093;HOMEOPATHIE;SAMBUCUS NIGRA  9 CH GR;2;;;;3,315;3,315;2,454;2,454
5094;PREPARATION;PM59763 PREPARATION MAGISTRALE;0;;;;48,252;48,252;29,810;29,810
5095;PREPARATION;PREPARATION MAGISTRALE IP1262;0;;;;48,252;48,252;29,810;29,810
5096;HOMEOPATHIE;HAMAMELIS VIRGINIANA  5 CH GR;2;;;;3,315;3,315;2,454;2,454
5097;PREPARATION;PM59765 PREPARATION MAGISTRALE;0;;;;31,546;31,546;18,233;18,233
5098;PREPARATION;PREPARATION MAGISTRALE IP1263;0;;;;31,546;31,546;18,233;18,233
5099;HOMEOPATHIE;AESCULUS HIPPOCASTANUM BG FL/125ML;1;;;;12,260;12,260;9,316;9,316
51;MEDICAMENT;ASPIRINE 500 B 20 CP;20;ASPIRINE;;;1,090;1,090;,763;,763
510;MEDICAMENT;INNOHEP 3500UI BT/10;0;;;;42,820;42,900;32,711;32,711
5100;HOMEOPATHIE;LYCOPODIUM CLAVATUM  9 CH TD;3;;;;2,763;2,763;2,045;2,045
5101;HOMEOPATHIE;LYCOPODIUM CLAVATUM 15 CH TD;3;;;;2,763;2,763;2,045;2,045
5102;HOMEOPATHIE;LYCOPODIUM CLAVATUM 30 CH TD;2;;;;2,763;2,763;2,045;2,045
5103;PREPARATION;PM60024 PREPARATION MAGISTRALE;0;;;;35,148;35,148;15,483;15,483
5104;PREPARATION;PREPARATION MAGISTRALE IP1264;0;;;;35,148;35,148;15,483;15,483
5105;PREPARATION;PREPARATION MAGISTRALE;0;;;;,000;,000;,000;,000
5106;PREPARATION;PM60023 PREPARATION MAGISTRALE;0;;;;20,730;20,730;8,683;8,683
5107;PREPARATION;PREPARATION MAGISTRALE IP1266;0;;;;20,730;20,730;8,683;8,683
5108;PREPARATION;PM60022 PREPARATION MAGISTRALE;0;;;;19,841;19,841;8,738;8,738
5109;PREPARATION;PREPARATION MAGISTRALE IP1267;0;;;;19,841;19,841;8,738;8,738
511;MEDICAMENT;MEPROBAMATE 400 B40 CP;5;MEPROBAMATE;;;2,280;2,360;1,688;1,688
5110;HOMEOPATHIE;ZINCUM METALLICUM  9 CH GR;1;;;;3,315;3,315;2,454;2,454
5111;HOMEOPATHIE;VIPERA REDI  9 CH GR;0;;;;3,315;3,315;2,454;2,454
5112;HOMEOPATHIE;VERATRUM ALBUM  9 CH GR;1;;;;3,315;3,315;2,454;2,454
5113;HOMEOPATHIE;VERATRUM ALBUM  5 CH GR;2;;;;3,315;3,315;2,454;2,454
5114;HOMEOPATHIE;VALERIANA   5 CH GR;1;;;;3,315;3,315;2,454;2,454
5115;HOMEOPATHIE;VACCINOTOXINUM  9 CH GR;1;;;;3,315;3,315;2,454;2,454
5116;HOMEOPATHIE;URTICA URENS  5 CH GR;1;;;;3,315;3,315;2,454;2,454
5117;HOMEOPATHIE;URTICA URENS  9 CH GR;1;;;;3,315;3,315;2,454;2,454
5118;HOMEOPATHIE;URTICA URENS 15 CH GR;1;;;;3,315;3,315;2,454;2,454
5119;HOMEOPATHIE;THUYA OCCIDENTALIS  9 CH GR;1;;;;3,315;3,315;2,454;2,454
512;PARAPHARMACIE;VITIX T/20ML;0;;;;26,285;31,016;17,523;20,677
5120;HOMEOPATHIE;THUYA OCCIDENTALIS  5 CH GR;1;;;;3,315;3,315;2,454;2,454
5121;HOMEOPATHIE;THALLIUM ACETICUM  5 CH GR;1;;;;3,315;3,315;2,454;2,454
5122;HOMEOPATHIE;TARENTULA HISPANA  9 CH GR;1;;;;3,315;3,315;2,454;2,454
5123;HOMEOPATHIE;TEUCRIUM MARUM  5 CH GR;1;;;;3,315;3,315;2,454;2,454
5124;HOMEOPATHIE;TABACUM  5 CH GR;1;;;;3,315;3,315;2,454;2,454
5125;HOMEOPATHIE;TABACUM  9 CH GR;1;;;;3,315;3,315;2,454;2,454
5126;HOMEOPATHIE;TABACUM 15 CH GR;1;;;;3,315;3,315;2,454;2,454
5127;HOMEOPATHIE;TABACUM  7 CH GR;1;;;;3,315;3,315;2,454;2,454
5128;HOMEOPATHIE;SYMPHYTUM OFFICINALE  9 CH GR;1;;;;3,315;3,315;2,454;2,454
5129;HOMEOPATHIE;SYMPHYTUM OFFICINALE  5 CH GR;1;;;;3,315;3,315;2,454;2,454
513;ACCESSOIRE;EMPLATRE LION PM AC;2;;;;,562;,562;,375;,375
5130;HOMEOPATHIE;SULFURICUM ACIDUM  9 CH GR;1;;;;3,315;3,315;2,454;2,454
5131;HOMEOPATHIE;SULFUR IODATUM  7 CH GR;1;;;;3,315;3,315;2,454;2,454
5132;HOMEOPATHIE;SULFUR  7 CH GR;5;;;;3,315;3,315;2,454;2,454
5133;HOMEOPATHIE;SULFUR 30 CH GR;5;;;;3,315;3,315;2,454;2,454
5134;HOMEOPATHIE;STREPTOCOCCINUM 15 CH GR;1;;;;3,316;3,316;2,454;2,454
5135;HOMEOPATHIE;STREPTOCOCCINUM  9 CH GR;1;;;;3,315;3,315;2,454;2,454
